,CHLOROPHYLL,CHLOROPHYLL_A,CHLOROPHYLL_B,CLOUD_COVER,DEPTH_CLASS,DOC,ID,LATITUDE,LOCATION,LONGITUDE,MISSION,N_TOTAL,N_TOTAL_DISSOLVED,POC,P_ORGANIC,P_TOTAL,SAMPLE_SITE,SAMPLING_DEPTH,SILICA,SPM,TOC,TOTAL_DEPTH,TURBIDITY,WATER_PERIOD,blue_max,blue_mean,blue_median,blue_min,blue_stdDev,count_pixel,datetime,dif_date_point,green_max,green_mean,green_median,green_min,green_stdDev,img_date,nir_max,nir_mean,nir_median,nir_min,nir_stdDev,red_max,red_mean,red_median,red_min,red_stdDev,system_index,dif_date_point_abs,satellite,duplicated
301,,7.042599999999999,1.6599500000000003,1.0,1,2.72,218,-2.17151,SL,-55.806,IV,0.39,0.35,0.4269999999999996,"< 0,0001",0.0341290195304793,30,0.2,3.95,251.3333333333333,3.147,0.8,,LW,0.0194200974657846,0.0160577817092874,0.0175176584132615,0.0139335795942,0.0014654273668263,9,2014-11-26 12:00:00,4.078027627314815,0.0340896319522283,0.0308591504463937,0.0325560785141481,0.0273714963324567,0.0018733992751036,2014-11-30T13:52:21,0.0423205398056194,0.0387392140264038,0.0374230799775055,0.036848122971298,0.0021013093793817,0.0477423060233413,0.0434302734263034,0.0455398166954916,0.0390167392333675,0.0023081238980722,218_1_BOA_LE07_228061_20141130,4.078027627314815,LD7,False
305,3.1466666666666665,13.177349999999999,1.329200000000002,1.0,1,3.153,219,-2.21597,SL,-55.80873,IV,0.458,0.3179,0.246,"< 0,0001",0.0422173998816334,31,0.2,4.66,268.6666666666667,3.399,0.8,319.6333333333334,LW,0.0151045853278258,0.0144423584404082,0.0142180009323056,0.0137922071659368,0.0004728120878516,9,2014-11-26 12:30:00,4.057194293981482,0.0257420035117113,0.0252387888071454,0.025180518436899,0.0240649645685278,0.0005066829045912,2014-11-30T13:52:21,0.0376915942169731,0.0353398155687492,0.0352342810232155,0.033787810311161,0.0013084431465348,0.0371806618203211,0.0360881756590223,0.036204113279884,0.0350088474407049,0.0006436573576436,219_1_BOA_LE07_228061_20141130,4.057194293981482,LD7,False
309,1.187142857142857,5.461,1.3819500000000007,1.0,1,2.571,220,-2.17797,SL,-55.80762,IV,0.3131,0.2779,0.18799999999999972,"< 0,0001",0.0467547839810613,33,0.2,3.18,226.66666666666669,2.759,1.2,252.25714285714284,LW,0.0190401028711146,0.017771351894444,0.0173850668950719,0.016616547213284,0.0007943760214637,9,2014-11-26 12:20:00,4.0641387384259255,0.0337452409308026,0.0330915290890358,0.0332108654933855,0.0323675774450885,0.0004182119892022,2014-11-30T13:52:21,0.0306114735137382,0.0298932987139462,0.0298583542274952,0.0293179599240575,0.0004307527384295,0.0462659906665597,0.0451985200227624,0.0452101003891764,0.0446668463557499,0.0004607294188008,220_1_BOA_LE07_228061_20141130,4.0641387384259255,LD7,True
313,2.468571428571429,8.40535,1.0355000000000016,1.0,1,2.603,221,-2.17391,SL,-55.76252,IV,0.3342,0.3003,0.1519999999999997,"< 0,0001",0.0335371868218583,34,0.2,3.42,258.6666666666667,2.755,0.8,183.14285714285714,LW,0.0155411542133332,0.0111843909642424,0.0143286244401963,-0.0184481066582609,0.0103825383016617,9,2014-11-26 13:00:00,4.036360960648148,0.0301993768168998,0.0258545386506387,0.0293012558133255,-0.0038362630647097,0.010424474841529,2014-11-30T13:52:21,0.0372040700231526,0.0318023721001658,0.0309360997840882,0.0277874846835963,0.0030428056083069,0.0406766498899746,0.0337875182826224,0.0357023954339137,0.003233790566271,0.0107539242767908,221_1_BOA_LE07_228061_20141130,4.036360960648148,LD7,False
317,2.975555555555556,17.353999999999996,3.7538500000000017,1.0,1,3.471,222,-2.14242,PC,-55.62571,IV,0.4634,0.3358,0.5329999999999995,"< 0,0001",0.033339909252318,22,0.2,3.65,124.66666666666674,4.004,1.06,146.65555555555554,LW,0.020719307814937,0.0192521425436261,0.0192859019109835,0.0187354839827254,0.0005934910145516,9,2014-11-27 11:25:00,3.10233318287037,0.0343988271523998,0.0332209873379122,0.0333682148995222,0.0323817719812653,0.0007069258726873,2014-11-30T13:52:21,0.0229925268063231,0.0220031964298034,0.0223526619209283,0.0212078295662392,0.0006368878109164,0.0399011242490689,0.0387608732121477,0.0387091677243849,0.0383997456254234,0.0004672187528034,222_1_BOA_LE07_228061_20141130,3.10233318287037,LD7,False
321,2.468571428571429,15.55895,1.329750000000001,1.0,1,3.553,223,-2.09331,PC,-55.62157,IV,0.416,0.3169,0.2560000000000002,"< 0,0001",0.0220950877885184,23,0.2,2.77,194.00000000000003,3.809,1.03,183.14285714285714,LW,0.0181479410337139,0.0171565827475708,0.0170502196867949,0.016710569377998,0.0003830113045643,9,2014-11-27 10:30:00,3.140527627314815,0.0334919564451303,0.0316930861551274,0.0312134056868641,0.0305811474493986,0.0009729481128171,2014-11-30T13:52:21,0.0313691516249187,0.0296767422233585,0.0294183739235806,0.0284074722985822,0.0009940918319683,0.0415944516468172,0.0404517760782807,0.0403286659191504,0.0396010776809159,0.0005830515440491,223_1_BOA_LE07_228061_20141130,3.140527627314815,LD7,False
323,2.8800000000000003,11.093700000000002,0.8882499999999994,1.0,1,3.388,224,-2.112532,PC,-55.621423,IV,0.4252,0.2996,0.4650000000000003,"< 0,0001",0.0449792858551982,24,0.2,3.3,187.33333333333331,3.853,1.05,221.4333333333333,LW,0.0190653001639892,0.0184460126518955,0.0183059008506315,0.0179327581399807,0.0004192892819613,9,2014-11-27 11:05:00,3.1162220717592595,0.0326861481101394,0.0321919954386448,0.0321097642035233,0.0316403820483849,0.0003721592246827,2014-11-30T13:52:21,0.0260252392289909,0.0257118986364005,0.0256883557732098,0.0254139501747363,0.0001789653868424,0.0417229840060651,0.041023630793855,0.0409688956145561,0.0403991017469134,0.0004414027273259,224_1_BOA_LE07_228061_20141130,3.1162220717592595,LD7,False
328,,20.432250000000003,3.142799999999996,57.0,1,2.985,225,-2.20266,PD,-55.6251,IV,0.3581,0.3185,0.5390000000000001,"< 0,0001",0.0564213848885381,25,0.2,3.78,132.66666666666669,3.524,0.45,,LW,0.0071778174873916,0.005462958017823,0.0062091854259909,0.0048307597233922,0.000697709173444,9,2014-11-27 12:35:00,-12.94607644675926,0.0239579095826989,0.0226015354270424,0.0234468113825873,0.0223818922356839,0.0004334366066033,2014-11-14T13:52:38,0.030796544305904,0.0289383338158675,0.02892947411999,0.0274911390054756,0.0009780750862184,0.0381119816096625,0.0353483167922654,0.0361238263141687,0.0344762090741148,0.0009658465282227,225_1_BOA_LE07_228062_20141114,12.94607644675926,LD7,False
335,4.678000000000001,43.52204999999999,3.712549999999999,1.0,1,4.826,227,-2.25136,PQ,-55.5446,IV,0.645,0.5809,1.4160000000000004,"< 0,0001",0.0524758334977313,7,0.2,3.55,76.40000000000002,6.242,1.4,89.2,LW,0.0113199243331563,0.0102818669393696,0.0103310171382159,0.0089527153827209,0.000747912165446,9,2014-11-28 11:50:00,2.0849720717592595,0.0190620771446021,0.0184328524834965,0.0184837386667675,0.0175390953955673,0.0005946800527373,2014-11-30T13:52:21,0.0213018813723387,0.0200429730389562,0.0202511378093363,0.0185112302986492,0.0009604033571249,0.0216055490368664,0.0205626555847643,0.0205244829783672,0.0193959511352517,0.0006461016629612,227_1_BOA_LE07_228061_20141130,2.0849720717592595,LD7,False
339,5.287999999999999,47.02634999999999,2.926000000000004,1.0,1,5.119,228,-2.24033,PQ,-55.58294,IV,0.7045,0.5217,0.6920000000000002,"< 0,0001",0.041428289603472,8,0.2,4.8,148.5,5.811,1.4,145.5,LW,0.0103445346211834,0.0087390213958219,0.0085986595190213,0.0069306205655459,0.0009764800442851,9,2014-11-28 12:10:00,2.07108318287037,0.019138380141383,0.0174892581138563,0.0177870599303483,0.0154103989366367,0.0011643707932086,2014-11-30T13:52:21,0.0244872661907634,0.0220982962554957,0.0222424146103006,0.0196797502074344,0.0013963686701144,0.0216986068196274,0.0194621868907596,0.0193710182456196,0.0173064710254806,0.0012937278644535,228_1_BOA_LE07_228061_20141130,2.07108318287037,LD7,False
343,3.0812500000000003,69.80154999999999,6.059099999999999,1.0,1,4.485,229,-2.25955,PQ,-55.62389,IV,0.6015,0.5335,1.0989999999999993,"< 0,0001",0.0430065101597948,9,0.2,4.82,65.19999999999997,5.584,2.3,76.22499999999998,LW,0.011128986005448,0.0103907750983125,0.010324892180174,0.0095022607637393,0.0004563540009527,9,2014-11-28 12:40:00,2.050249849537037,0.0190880873521538,0.0180888629351199,0.0183296941543522,0.016833954039652,0.0006956366991124,2014-11-30T13:52:21,0.0203949611698517,0.0190038558715721,0.018737749279215,0.0182836140060713,0.0005866386980243,0.0197471773907347,0.0190043446354581,0.0192201698561378,0.0181561818504956,0.0004933099074024,229_1_BOA_LE07_228061_20141130,2.050249849537037,LD7,False
349,3.1274999999999995,32.22684999999999,3.730600000000001,1.0,1,4.901,231,-2.23039,PQ,-55.45519,IV,0.756,0.7323,1.295,"< 0,0001",0.0374827382126652,11,0.2,3.12,57.59999999999999,6.196,1.4,57.381249999999994,LW,0.0156938474797824,0.0134916838428979,0.0135054834032467,0.0113582523725081,0.0013916916753459,8,2014-11-28 11:15:00,2.109277627314815,0.0276044994002289,0.0266041444186097,0.0268594742011408,0.0252079101433234,0.0007829020958282,2014-11-30T13:52:21,0.0230484033490707,0.0222535012524228,0.0223759553975402,0.0213240492839148,0.0006278644125634,0.0329836883744028,0.0315888004855489,0.0319584316387164,0.0303219968603545,0.0008431671313513,231_1_BOA_LE07_228061_20141130,2.109277627314815,LD7,False
357,2.645833333333333,10.8109,1.6410500000000017,1.0,1,2.961,233,-2.23839,LG,-55.33932,IV,0.4166,0.3395,0.11400000000000032,"< 0,0001",0.0078911027816137,6,0.2,2.73,182.00000000000003,3.075,2.0,230.73333333333335,LW,0.0159479771554904,0.0145767309647289,0.0143695478630467,0.0133496205284307,0.0007369110578824,9,2014-11-30 12:00:00,0.0780276273148148,0.0293828192087536,0.0283624097232059,0.0285930210421863,0.0270207117590588,0.0006581321541348,2014-11-30T13:52:21,0.0298767622310314,0.0289924326470961,0.0291842151285376,0.0275395435547833,0.0007895639910337,0.0412734994661082,0.0400249614812015,0.0396360571639277,0.0393053007216395,0.0006870269888241,233_1_BOA_LE07_228061_20141130,0.0780276273148148,LD7,True
361,2.2060000000000004,17.593449999999997,1.7725000000000035,57.0,1,3.213,234,-2.26246,PQ,-55.456,IV,0.4001,0.3067,0.3729999999999998,"< 0,0001",0.0349181298086407,13,0.2,3.55,159.33333333333337,3.586,1.6,191.05999999999997,LW,0.0072856781278109,0.0057082709981847,0.0055393027685556,0.0040745081481684,0.000943084580392,9,2014-11-30 14:00:00,-16.005104224537035,0.0237697533564391,0.0214658290807708,0.0213261403880495,0.0194091123449512,0.0011992501958326,2014-11-14T13:52:38,0.0391553693653601,0.0374281910989965,0.0374330377349793,0.0356520290212819,0.0009862038815441,0.0371048376444441,0.0352287690092729,0.0353738247266236,0.034014082314382,0.000942244849863,234_1_BOA_LE07_228062_20141114,16.005104224537035,LD7,False
362,3.4850000000000003,14.106799999999998,1.8925499999999995,1.0,1,3.087,235,-2.30681,LG,-55.3732,IV,0.4932,0.2932,0.5329999999999999,"< 0,0001",0.0386664036299072,37,0.2,3.17,130.6666666666667,3.62,1.3,146.02,LW,0.0120250709348589,0.0103879677387642,0.0104574039759894,0.0085387513699011,0.0010076372738074,9,2014-11-30 13:14:00,0.0266387384259259,0.0248616093987016,0.022711446414218,0.0226740528170925,0.021151455917187,0.0011054706897975,2014-11-30T13:52:21,0.0236276161146279,0.0218942089010312,0.0215979377560969,0.0208141612440205,0.0009345239165092,0.0315058370007037,0.0283905919526996,0.0280190344529604,0.026750311585789,0.0013628549587665,235_1_BOA_LE07_228061_20141130,0.0266387384259259,LD7,False
366,2.75,11.15415,0.9010000000000001,1.0,1,2.741,236,-2.25479,LG,-55.37694,IV,0.3809,0.2989,0.33899999999999997,"< 0,0001",0.0305780232787532,38,0.2,2.71,216.66666666666669,3.08,1.8,248.9,LW,0.0173805871721134,0.0162204691474912,0.0159457418303731,0.01548646117831,0.0006804249584098,9,2014-11-30 12:30:00,0.0571942939814814,0.0312802069170682,0.0306336978502938,0.0307327903197213,0.0301359108556243,0.0003055933148453,2014-11-30T13:52:21,0.0337826284573667,0.0331486263280098,0.0331056356661145,0.0322471524752075,0.000412536068482,0.0425316800801482,0.0421030652389444,0.0419402393237671,0.0415310544743585,0.0003281539883331,236_1_BOA_LE07_228061_20141130,0.0571942939814814,LD7,False
370,2.95,12.09305,1.9484000000000001,1.0,1,2.772,237,-2.16422,GP,-55.37284,IV,0.3858,0.3203,0.3680000000000003,"< 0,0001",0.0751627539948707,39,0.2,2.51,130.00000000000003,3.14,1.15,148.6818181818182,LW,0.01734721835427,0.0160216012117713,0.0156743220685365,0.0148582978403038,0.0007947856466107,9,2014-11-30 11:25:00,0.1023331828703703,0.0314048691709909,0.0304320650787144,0.0304122044527286,0.0293125639742668,0.0006516901954044,2014-11-30T13:52:21,0.0292860906364348,0.0261813123641138,0.0261265504233227,0.0250191278418494,0.00133302509316,0.0382888486057096,0.0365304556697761,0.0360377030137072,0.0353570613003369,0.0010518492518126,237_1_BOA_LE07_228061_20141130,0.1023331828703703,LD7,False
375,2.815625,34.7983,7.238099999999998,4.0,1,4.399,238,-2.16763,GP,-55.49457,IV,0.7368,0.4464,0.9879999999999995,"< 0,0001",0.0518840007891102,14,0.2,3.07,42.99999999999998,5.387,0.8,50.300000000000004,LW,0.0101775959210276,0.0040473410160022,0.0084053681621699,-0.0108952590640081,0.0068045580195091,6,2014-12-01 13:40:00,-0.9911399652777778,0.019979416609044,0.014010459758892,0.019081540378313,-0.0008967078870529,0.006714464740265,2014-11-30T13:52:45,0.0147994573812194,0.0136235903830974,0.0142528401677196,0.0084067346055124,0.0021755153431031,0.0188811500895594,0.0124457644895839,0.0173073713369617,-0.0023185581071737,0.0068375805059496,238_1_BOA_LE07_228062_20141130,0.9911399652777778,LD7,False
377,2.026666666666667,19.510799999999996,4.991000000000004,1.0,1,3.87,239,-2.13535,GP,-55.47382,IV,0.5348,0.3908,0.43900000000000006,"< 0,0001",0.0795028605247583,15,0.2,3.331,96.66666666666666,4.309,0.7,114.7,LW,0.0196342583022804,0.0179002334958457,0.0180813803389258,0.0171430287395863,0.0008555998853721,5,2014-12-01 12:30:00,-0.9428057060185184,0.0321125057362367,0.0313559494698921,0.0313388773301228,0.0309059595782025,0.0004092137880534,2014-11-30T13:52:21,0.0214386516627761,0.0205907589509705,0.0206206495259822,0.0190452295877294,0.0009249666707757,0.0381618068825183,0.0374651770100575,0.0372546114264482,0.0367666836427988,0.0005288536107678,239_1_BOA_LE07_228061_20141130,0.9428057060185184,LD7,False
379,2.56375,14.938399999999998,1.2211,1.0,1,3.448,240,-2.06978,SN,-55.48668,IV,0.555,0.4089,0.4500000000000002,"< 0,0001",0.0380745709212862,16,0.2,4.09,217.33333333333331,3.898,1.6,247.79999999999998,LW,0.0196011509225635,0.0187978507123248,0.0186709558894177,0.0182602107431434,0.0004368197478776,9,2014-12-01 11:10:00,-0.887250150462963,0.0344535743220772,0.0342308621059894,0.0342027484253799,0.033970855177632,0.0001709012037874,2014-11-30T13:52:21,0.0351263024800089,0.0344547144740403,0.0343599355221395,0.0339648927622681,0.0004218592653891,0.0471936122256849,0.0463690767773112,0.0463072149977967,0.045457647758629,0.0005603691268579,240_1_BOA_LE07_228061_20141130,0.887250150462963,LD7,False
381,2.0096428571428566,8.435099999999998,4.65825,1.0,1,3.492,241,-2.04562,SN,-55.48579,IV,0.5735,0.5271,0.07100000000000017,"< 0,0001",0.1191556520023673,17,0.2,5.27,424.666666666667,3.563,0.6,697.2928571428572,LW,0.0187043118815458,0.018138102769532,0.0183612636366249,0.0173147979937878,0.0005524226102905,4,2014-12-01 10:35:00,-0.8629445949074074,0.0348216307139138,0.0346692412384501,0.0347262606352759,0.0344543224596579,0.0001505596976671,2014-11-30T13:52:21,0.0402109731192847,0.0402519478966241,0.0402109731192847,0.0395045672333126,0.0002582223548623,0.0482432326699735,0.0473250924957919,0.0471297515146421,0.0467803733937903,0.0005866834773992,241_1_BOA_LE07_228061_20141130,0.8629445949074074,LD7,True
383,2.58,11.422549999999998,1.814950000000001,1.0,1,3.678,242,-2.09581,SN,-55.48875,IV,0.5437,0.3512,0.33999999999999986,"< 0,0001",0.0956796212270664,19,0.2,4.27,204.00000000000003,4.018,1.3,255.7,LW,0.0190790391862444,0.0174493871494445,0.0173432353755032,0.0162055929619313,0.000871999132585,9,2014-12-01 11:43:00,-0.9101668171296295,0.0329801393444492,0.0316060425081319,0.0313680540829292,0.0308534305281836,0.0007102143930964,2014-11-30T13:52:21,0.0320843071150333,0.0301477474476463,0.0297333342234825,0.0290362427131182,0.0009045984301989,0.0420726174707204,0.0408024905299152,0.0406439995738977,0.0402685397223698,0.0004988687852411,242_1_BOA_LE07_228061_20141130,0.9101668171296295,LD7,False
385,1.8372727272727276,7.75995,0.6531000000000003,1.0,1,3.187,243,-2.13555,GP,-55.37054,IV,0.5016,0.3413,0.69,"< 0,0001",0.1053462221345433,40,0.2,2.7,63.49999999999994,3.877,2.4,87.40909090909092,LW,0.0188526876326969,0.017863258000458,0.0175561579252238,0.0166961403452313,0.0007283951926904,9,2014-12-01 14:30:00,-1.026139039351852,0.0320037699392684,0.0310438213764349,0.031127264252625,0.0295364557948074,0.0006571846253833,2014-11-30T13:52:21,0.0208497809075542,0.0195628506224058,0.0195499622733364,0.0175044247938603,0.0009061342817843,0.0362202574081399,0.0353743765106732,0.0351751731392366,0.0343745004969514,0.000545562965477,243_1_BOA_LE07_228061_20141130,1.026139039351852,LD7,False
387,1.3444444444444446,5.46855,0.7408000000000003,4.0,1,2.819,245,-2.19931,LG,-55.2986,IV,0.2699,0.2492,0.3679999999999999,0.02,0.033339909252318,3,0.2,2.84,50.39999999999994,3.187,0.8,61.01111111111111,LW,0.0122101596673239,0.0115273356826395,0.0117707862252332,0.0099672301706745,0.0006715231216232,9,2014-12-02 12:35:00,-1.9460010763888889,0.0256172633968329,0.0247948744157613,0.024664260927792,0.0238367734863833,0.0005755453853881,2014-11-30T13:52:45,0.0156781762841555,0.0143483110171934,0.0142699202011973,0.0134358220973002,0.0006990573407465,0.0316047550079806,0.0299749598673261,0.0297019983705804,0.0293338185562861,0.000740872660942,245_1_BOA_LE07_228062_20141130,1.9460010763888889,LD7,False
389,2.770833333333333,6.6679499999999985,1.3774499999999996,4.0,1,2.739,246,-2.22145,LG,-55.27016,IV,0.2809,0.2493,0.42799999999999994,0.01,0.0327480765436969,4,0.2,2.59,66.39999999999996,3.167,2.2,75.05833333333332,LW,0.0135479894347284,0.0126904802894312,0.0126744926907742,0.0120506719628698,0.0005083219771184,9,2014-12-02 12:05:00,-1.925167743055556,0.0284749634286917,0.0273612670309285,0.0272328503483876,0.0268074671946215,0.0004824552430664,2014-11-30T13:52:45,0.0157465143975461,0.0150125370698696,0.0149767721135601,0.0146795461213198,0.0003470439582319,0.0361506452811134,0.0353656824283113,0.035528215675924,0.0349761973895138,0.0004458756033304,246_1_BOA_LE07_228062_20141130,1.925167743055556,LD7,False
390,2.53,16.8729,2.6729499999999984,1.0,1,3.579,247,-2.16748,LG,-55.23335,IV,0.6299,0.394,0.5739999999999994,"< 0,0001",0.0098638784770171,42,0.2,3.12,54.39999999999995,4.153,0.8,57.7,LW,0.0094853309323197,0.0077279876923244,0.0077574230351406,0.0063176803318447,0.000858323302079,9,2014-12-02 11:40:00,-1.9080834837962963,0.0227959696972735,0.0209928196682503,0.0207379736402874,0.0203427665941756,0.0007276089397874,2014-11-30T13:52:21,0.0161582149868527,0.0145952114729238,0.0148196358687179,0.0127729590069348,0.0011553220566978,0.0231281841334195,0.0213141873065879,0.0213211660261717,0.0194727935157827,0.0010922611031557,247_1_BOA_LE07_228061_20141130,1.9080834837962963,LD7,False
394,2.415714285714285,6.4995,1.4069499999999997,4.0,1,2.735,248,-2.20389,LG,-55.23609,IV,0.289,0.2203,0.3200000000000003,"< 0,0001",0.0147958177155257,43,0.2,2.76,35.20000000000001,3.055,2.1,44.48571428571429,LW,0.0132469416778974,0.0126742666463222,0.012877492943287,0.0117823150688069,0.0004979276469996,9,2014-12-02 11:13:00,-1.8890566319444444,0.0275065810307937,0.0269649790234266,0.0270548497449051,0.0261524321812789,0.0003737097711117,2014-11-30T13:52:45,0.0154258770268213,0.0143523811208024,0.014448822475829,0.0134266785453545,0.000674624831147,0.0351198226680016,0.0345918923483873,0.0347276890757847,0.0337029900648822,0.0004408518419398,248_1_BOA_LE07_228062_20141130,1.8890566319444444,LD7,True
398,0.6500000000000001,1.2744500000000003,0.41250000000000026,4.0,1,2.795,250,-2.250928,LG,-55.145292,IV,0.3954,0.3046,0.41000000000000014,0.01,0.0116393766028802,1,0.2,2.89,36.39999999999999,3.205,1.2,45.032258064516135,LW,0.0108786505168625,0.0097100876740546,0.0095821410233988,0.008889160466753,0.0006339891597356,9,2014-12-03 11:40:00,-2.9078066319444447,0.0242524567304878,0.0232964147261135,0.0235729563721253,0.0223437764752076,0.0006649610854396,2014-11-30T13:52:45,0.0103248626039954,0.0094005125060262,0.0093211080039258,0.0085499243243499,0.0005120528253118,0.0324260025161514,0.0309671831771898,0.0313902485643267,0.0294762484738645,0.0009554816263477,250_1_BOA_LE07_228062_20141130,2.9078066319444447,LD7,False
401,2.4966666666666666,14.922299999999996,7.440599999999999,4.0,1,2.724,251,-2.222999,LG,-55.199011,IV,0.2726,0.2159,0.5589999999999997,0.02,0.0211086999408167,44,0.2,2.73,57.19999999999997,3.283,1.8,59.63333333333333,LW,0.0115522301707274,0.0111047829702326,0.0107051821048285,0.0099843001764757,0.0005493538889876,9,2014-12-03 12:15:00,-2.9321121875,0.0259813318214814,0.0248336266422181,0.024768977786671,0.0232672100400261,0.0007999486601576,2014-11-30T13:52:45,0.0126016491238218,0.0120925722183342,0.0117501554187061,0.0111356471989096,0.0004906165130377,0.0324076622178908,0.0321759783897937,0.0320245123998244,0.031196376256047,0.0003801643960243,251_1_BOA_LE07_228062_20141130,2.9321121875,LD7,True
309,5.411111111111111e-07,1.54395,2.425050000000001,29.4,1,2.486,252,-2.242784,LG,-55.066126,IV,0.3306,0.287,0.07199999999999962,"< 0,0001",0.0361017952258828,45,0.2,3.03,55.20000000000002,2.558,7.7,59.17777777777777,LW,0.0164694124936636,0.0027989099962522,0.0144251602891483,-0.0463139039574671,0.0220181019620364,9,2014-12-03 11:10:00,-1.8899945486111112,0.0266277275342079,0.012974591434648,0.0247936485273609,-0.0379497282522009,0.0224274059601049,2014-12-01T13:48:24,0.0862500116693653,0.0276781096225109,0.0166670240794164,0.0135110136162904,0.0243919095435626,0.0335551164083043,0.0171175834214955,0.0314165006816429,-0.044871478532567,0.0271585026456783,252_1_BOA_LC08_227062_20141201,1.8899945486111112,LD8,False
313,5.336363636363636e-07,1.6806999999999994,0.3010000000000005,29.4,1,2.311,253,-2.180361,AM,-55.016444,IV,0.3168,0.3064,0.2120000000000002,"< 0,0001",0.0136121522982836,46,0.2,3.01,64.80000000000003,2.523,4.8,63.83636363636364,LW,0.0208600019301203,0.0206999111580327,0.0207279265130601,0.0204236830838436,0.0001344528584861,9,2014-12-03 10:20:00,-1.8552723263888888,0.0306811520546911,0.0305985568547335,0.0305932769333115,0.0303584813656451,0.0001054653584126,2014-12-01T13:48:24,0.0113572669947499,0.0112444954971672,0.0112190654957766,0.0111697752355503,7.320571280525182e-05,0.0383893201406623,0.0383140949401683,0.0383239947293535,0.0380584581791475,0.0001232541184939,253_1_BOA_LC08_227062_20141201,1.8552723263888888,LD8,False
317,,,,83.16,1,,254,-2.242784,LG,-55.066126,V,,,,,,45,0.2,,19.84999999999997,,,,HW,0.0140534274840527,0.0116607484639985,0.0131154025542621,-0.0041246852648326,0.0054387866030517,9,2015-05-05 00:00:00,5.574500810185185,0.0192027763746348,0.0169490177168312,0.0183959360478992,0.0017111999263957,0.0052437912218001,2015-05-10T13:47:16,0.0223650031520269,0.0047754106515981,0.002984853156019,0.0025183943978963,0.0060369045057244,0.0203416608399478,0.0177933768763332,0.0195199473574821,8.597851322161149e-06,0.006120812104887,254_1_BOA_LC08_227062_20150510,5.574500810185185,LD8,False
409,,,,59.0,1,,256,-2.255185,LG,-55.376673,V,,,,,,38,0.2,,20.09999999999998,,6.7,,HW,0.0079577859641581,0.0076877654689204,0.0076934513011953,0.0069576777590645,0.0003100687089417,9,2015-05-06 12:00:00,-12.921081909722222,0.0174021763877961,0.0167474276325608,0.0168163836701323,0.0164038975818674,0.0003741931883449,2015-04-23T13:53:38,0.0085575791779632,0.0077777465363331,0.0076683238679321,0.0074825724211012,0.0004039334365188,0.0202775456775813,0.0189857595864374,0.0188176493740922,0.0180968031751272,0.000735665409119,256_1_BOA_LE07_228062_20150423,12.921081909722222,LD7,False
411,,,,59.0,1,,257,-2.176642,GP,-55.372401,V,,,,,,39,0.2,,20.225,,6.9,,HW,0.0070343269256225,0.0063337413079967,0.0064658660987354,0.005340329617736,0.0005264410091881,9,2015-05-06 13:20:00,-12.976637465277776,0.0161094765397655,0.0153802865105663,0.0152469727003281,0.0146251498359798,0.0004177539939645,2015-04-23T13:53:38,0.0054196290242153,0.0043688378519459,0.0042017434391814,0.0039751719923693,0.0004436060348402,0.0198456499108891,0.0188740798857296,0.0188480976228625,0.018381975242305,0.0004777436611995,257_1_BOA_LE07_228062_20150423,12.976637465277776,LD7,False
412,,,,21.0,1,,258,-2.135114,GP,-55.370602,V,,,,,,40,0.2,,17.657142857142833,,6.8,,HW,0.0079993105499299,0.0071907612551097,0.0074530343601913,0.005891475103268,0.0007904736481321,6,2015-05-06 14:45:00,-13.035942094907409,0.0181045682671057,0.0170689797168895,0.0173912810207946,0.0145073958809194,0.0012657225469533,2015-04-23T13:53:14,0.0075918011947019,0.0063493273684773,0.0064461494420258,0.0034823024860685,0.0015050470987535,0.0230811452662689,0.022340521846516,0.02271768530618,0.0198946684368177,0.0011454190937498,258_1_BOA_LE07_228061_20150423,13.035942094907409,LD7,False
413,,,,21.0,1,,259,-2.113898,GP,-55.360708,V,,,,,,41,3.2,,19.799999999999976,,3.7,,HW,0.0083643404953444,0.0067862447106925,0.0071104276956104,0.0011244098772601,0.0020983665242726,9,2015-05-06 15:30:00,-13.067192094907409,0.017408869826587,0.0160740454940465,0.0169955335538018,0.0111405518256651,0.0018478606166477,2015-04-23T13:53:14,0.0094143421188088,0.0076175967567116,0.0077630536747677,0.0052939152434803,0.0013195260400405,0.0244966856888456,0.0220150283090345,0.0225455543628433,0.0159076958774376,0.002256888860634,259_1_BOA_LE07_228061_20150423,13.067192094907409,LD7,False
414,,,,21.0,1,,260,-2.166034,LG,-55.233215,V,,,,,,42,0.2,,30.7,,,,HW,0.0071205874687862,0.0017719594920909,0.0061085391502239,-0.0115686980949216,0.0058650565882473,9,2015-05-06 00:00:00,-12.421358761574076,0.0164135398974747,0.0106255427482713,0.014824136174585,-0.0023623986889928,0.0057495945334715,2015-04-23T13:53:14,0.0348725236977758,0.0178327555982637,0.0120519906426591,0.0102456619795254,0.0079019328800993,0.0209191812642174,0.0144920485513089,0.0197770725474411,-0.0010461732977902,0.0068458885864847,260_1_BOA_LE07_228061_20150423,12.421358761574076,LD7,False
